$ Get data for 1259:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:27:52 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1259          Muckamuck          
WA1259      0814  27     62.00
WA1259      0814  28     57.00
WA1259      0814  29     52.00
WA1259      0814  30     49.00
WA1259      0814  31     48.00
WA1259      0914   1     47.00
WA1259      0914   2     46.00
WA1259      0914   3     45.00
WA1259      0914   4     49.00
WA1259      0914   5     53.00
WA1259      0914   6     57.00
WA1259      0914   7     58.00
WA1259      0914   8     50.00
WA1259      0914   9     44.00
WA1259      0914  10     41.00
WA1259      0914  11     37.00
WA1259      0914  12     45.00
WA1259      0914  13     49.00
WA1259      0914  14     53.00
WA1259      0914  15     57.00
WA1259      0914  16     61.00
WA1259      0914  17     61.00
WA1259      0914  18     56.00
WA1259      0914  19     53.00
WA1259      0914  20     54.00
WA1259      0914  21     60.00
WA1259      0914  22     56.00
WA1259      0914  23     51.00
WA1259      0914  24     48.00
WA1259      0914  25     45.00
WA1259      0914  26     44.00
WA1259      0914  27     47.00
WA1259      0914  28     52.00
WA1259      0914  29     48.00
WA1259      0914  30   -999.00
WA1259      1014   1   -999.00
WA1259      1014   2   -999.00
WA1259      1014   3   -999.00
WA1259      1014   4   -999.00
WA1259      1014   5   -999.00
WA1259      1014   6   -999.00
WA1259      1014   7   -999.00
WA1259      1014   8   -999.00
WA1259      1014   9   -999.00
WA1259      1014  10   -999.00
WA1259      1014  11   -999.00
WA1259      1014  12   -999.00
WA1259      1014  13   -999.00
WA1259      1014  14   -999.00
WA1259      1014  15   -999.00
WA1259      1014  16   -999.00
WA1259      1014  17   -999.00
WA1259      1014  18   -999.00
WA1259      1014  19   -999.00
WA1259      1014  20   -999.00
WA1259      1014  21   -999.00
WA1259      1014  22   -999.00
WA1259      1014  23   -999.00
WA1259      1014  24   -999.00
WA1259      1014  25   -999.00
WA1259      1014  26   -999.00
WA1259      1014  27   -999.00
WA1259      1014  28   -999.00
WA1259      1014  29   -999.00
WA1259      1014  30   -999.00
WA1259      1014  31   -999.00
WA1259      1114   1   -999.00
WA1259      1114   2   -999.00
WA1259      1114   3   -999.00
WA1259      1114   4   -999.00
WA1259      1114   5   -999.00
WA1259      1114   6   -999.00
WA1259      1114   7   -999.00
WA1259      1114   8   -999.00
WA1259      1114   9   -999.00
WA1259      1114  10   -999.00
WA1259      1114  11   -999.00
WA1259      1114  12   -999.00
WA1259      1114  13   -999.00
WA1259      1114  14   -999.00
WA1259      1114  15   -999.00
WA1259      1114  16   -999.00
WA1259      1114  17   -999.00
WA1259      1114  18   -999.00
WA1259      1114  19   -999.00
WA1259      1114  20   -999.00
WA1259      1114  21   -999.00
WA1259      1114  22   -999.00
WA1259      1114  23   -999.00
WA1259      1114  24   -999.00
WA1259      1114  25   -999.00
WA1259      1114  26   -999.00
WA1259      1114  27   -999.00
WA1259      1114  28   -999.00
WA1259      1114  29   -999.00
WA1259      1114  30   -999.00
WA1259      1214   1   -999.00
WA1259      1214   2   -999.00
WA1259      1214   3   -999.00
WA1259      1214   4   -999.00
WA1259      1214   5   -999.00
WA1259      1214   6   -999.00
WA1259      1214   7   -999.00
WA1259      1214   8   -999.00
WA1259      1214   9   -999.00
WA1259      1214  10   -999.00
WA1259      1214  11   -999.00
WA1259      1214  12   -999.00
WA1259      1214  13   -999.00
WA1259      1214  14   -999.00
WA1259      1214  15   -999.00
WA1259      1214  16   -999.00
WA1259      1214  17   -999.00
WA1259      1214  18   -999.00
WA1259      1214  19   -999.00
WA1259      1214  20   -999.00
WA1259      1214  21   -999.00
WA1259      1214  22   -999.00
WA1259      1214  23   -999.00
WA1259      1214  24   -999.00
WA1259      1214  25   -999.00
WA1259      1214  26   -999.00
WA1259      1214  27   -999.00
WA1259      1214  28   -999.00
WA1259      1214  29   -999.00
WA1259      1214  30   -999.00
WA1259      1214  31   -999.00
WA1259      0115   1   -999.00
WA1259      0115   2   -999.00
WA1259      0115   3   -999.00
WA1259      0115   4   -999.00
WA1259      0115   5   -999.00
WA1259      0115   6   -999.00
WA1259      0115   7   -999.00
WA1259      0115   8   -999.00
WA1259      0115   9   -999.00
WA1259      0115  10   -999.00
WA1259      0115  11   -999.00
WA1259      0115  12   -999.00
WA1259      0115  13   -999.00
WA1259      0115  14   -999.00
WA1259      0115  15   -999.00
WA1259      0115  16   -999.00
WA1259      0115  17   -999.00
WA1259      0115  18   -999.00
WA1259      0115  19   -999.00
WA1259      0115  20   -999.00
WA1259      0115  21   -999.00
WA1259      0115  22   -999.00
WA1259      0115  23   -999.00
WA1259      0115  24   -999.00
WA1259      0115  25   -999.00
WA1259      0115  26   -999.00
WA1259      0115  27   -999.00
WA1259      0115  28   -999.00
WA1259      0115  29   -999.00
WA1259      0115  30   -999.00
WA1259      0115  31   -999.00
WA1259      0215   1   -999.00
WA1259      0215   2   -999.00
WA1259      0215   3   -999.00
WA1259      0215   4   -999.00
WA1259      0215   5   -999.00
WA1259      0215   6   -999.00
WA1259      0215   7   -999.00
WA1259      0215   8   -999.00
WA1259      0215   9   -999.00
WA1259      0215  10   -999.00
WA1259      0215  11   -999.00
WA1259      0215  12   -999.00
WA1259      0215  13   -999.00
WA1259      0215  14   -999.00
WA1259      0215  15   -999.00
WA1259      0215  16   -999.00
WA1259      0215  17   -999.00
WA1259      0215  18   -999.00
WA1259      0215  19   -999.00
WA1259      0215  20   -999.00
WA1259      0215  21   -999.00
WA1259      0215  22   -999.00
WA1259      0215  23   -999.00
WA1259      0215  24   -999.00
WA1259      0215  25   -999.00
WA1259      0215  26   -999.00
WA1259      0215  27   -999.00
WA1259      0215  28   -999.00
WA1259      0315   1   -999.00
WA1259      0315   2   -999.00
WA1259      0315   3   -999.00
WA1259      0315   4   -999.00
WA1259      0315   5   -999.00
WA1259      0315   6   -999.00
WA1259      0315   7   -999.00
WA1259      0315   8   -999.00
WA1259      0315   9   -999.00
WA1259      0315  10   -999.00
WA1259      0315  11   -999.00
WA1259      0315  12   -999.00
WA1259      0315  13   -999.00
WA1259      0315  14   -999.00
WA1259      0315  15   -999.00
WA1259      0315  16   -999.00
WA1259      0315  17   -999.00
WA1259      0315  18   -999.00
WA1259      0315  19   -999.00
WA1259      0315  20   -999.00
WA1259      0315  21   -999.00
WA1259      0315  22   -999.00
WA1259      0315  23   -999.00
WA1259      0315  24   -999.00
WA1259      0315  25   -999.00
WA1259      0315  26   -999.00
WA1259      0315  27   -999.00
WA1259      0315  28   -999.00
WA1259      0315  29   -999.00
WA1259      0315  30   -999.00
WA1259      0315  31   -999.00
WA1259      0415   1   -999.00
WA1259      0415   2   -999.00
WA1259      0415   3   -999.00
WA1259      0415   4   -999.00
WA1259      0415   5   -999.00
WA1259      0415   6   -999.00
WA1259      0415   7   -999.00
WA1259      0415   8   -999.00
WA1259      0415   9   -999.00
WA1259      0415  10   -999.00
WA1259      0415  11   -999.00
WA1259      0415  12   -999.00
WA1259      0415  13   -999.00
WA1259      0415  14   -999.00
WA1259      0415  15   -999.00
WA1259      0415  16   -999.00
WA1259      0415  17   -999.00
WA1259      0415  18   -999.00
WA1259      0415  19   -999.00
WA1259      0415  20   -999.00
WA1259      0415  21   -999.00
WA1259      0415  22   -999.00
WA1259      0415  23   -999.00
WA1259      0415  24   -999.00
WA1259      0415  25   -999.00
WA1259      0415  26   -999.00
WA1259      0415  27   -999.00
WA1259      0415  28   -999.00
WA1259      0415  29   -999.00
WA1259      0415  30   -999.00
WA1259      0515   1   -999.00
WA1259      0515   2   -999.00
WA1259      0515   3   -999.00
WA1259      0515   4   -999.00
WA1259      0515   5   -999.00
WA1259      0515   6   -999.00
WA1259      0515   7   -999.00
WA1259      0515   8   -999.00
WA1259      0515   9   -999.00
WA1259      0515  10   -999.00
WA1259      0515  11   -999.00
WA1259      0515  12   -999.00
WA1259      0515  13   -999.00
WA1259      0515  14   -999.00
WA1259      0515  15   -999.00
WA1259      0515  16   -999.00
WA1259      0515  17   -999.00
WA1259      0515  18   -999.00
WA1259      0515  19   -999.00
WA1259      0515  20   -999.00
WA1259      0515  21   -999.00
WA1259      0515  22   -999.00
WA1259      0515  23   -999.00
WA1259      0515  24   -999.00
WA1259      0515  25   -999.00
WA1259      0515  26   -999.00
WA1259      0515  27   -999.00
WA1259      0515  28   -999.00
WA1259      0515  29   -999.00
WA1259      0515  30   -999.00
WA1259      0515  31   -999.00
WA1259      0615   1   -999.00
WA1259      0615   2   -999.00
WA1259      0615   3   -999.00
WA1259      0615   4   -999.00
WA1259      0615   5   -999.00
WA1259      0615   6   -999.00
WA1259      0615   7   -999.00
WA1259      0615   8   -999.00
WA1259      0615   9   -999.00
WA1259      0615  10   -999.00
WA1259      0615  11   -999.00
WA1259      0615  12   -999.00
WA1259      0615  13   -999.00
WA1259      0615  14   -999.00
WA1259      0615  15   -999.00
WA1259      0615  16   -999.00
WA1259      0615  17   -999.00
WA1259      0615  18   -999.00
WA1259      0615  19   -999.00
WA1259      0615  20   -999.00
WA1259      0615  21   -999.00
WA1259      0615  22   -999.00
WA1259      0615  23   -999.00
WA1259      0615  24   -999.00
WA1259      0615  25   -999.00
WA1259      0615  26   -999.00
WA1259      0615  27   -999.00
WA1259      0615  28   -999.00
WA1259      0615  29   -999.00
WA1259      0615  30   -999.00
WA1259      0715   1   -999.00
WA1259      0715   2   -999.00
WA1259      0715   3   -999.00
WA1259      0715   4   -999.00
WA1259      0715   5   -999.00
WA1259      0715   6   -999.00
WA1259      0715   7   -999.00
WA1259      0715   8   -999.00
WA1259      0715   9   -999.00
WA1259      0715  10   -999.00
WA1259      0715  11   -999.00
WA1259      0715  12   -999.00
WA1259      0715  13   -999.00
WA1259      0715  14   -999.00
WA1259      0715  15   -999.00
WA1259      0715  16   -999.00
WA1259      0715  17   -999.00
WA1259      0715  18   -999.00
WA1259      0715  19   -999.00
WA1259      0715  20   -999.00
WA1259      0715  21   -999.00
WA1259      0715  22   -999.00
WA1259      0715  23   -999.00
WA1259      0715  24   -999.00
WA1259      0715  25   -999.00
WA1259      0715  26   -999.00
WA1259      0715  27   -999.00
WA1259      0715  28   -999.00
WA1259      0715  29   -999.00
WA1259      0715  30   -999.00
WA1259      0715  31   -999.00
WA1259      0815   1   -999.00
WA1259      0815   2   -999.00
WA1259      0815   3   -999.00
WA1259      0815   4   -999.00
WA1259      0815   5   -999.00
WA1259      0815   6   -999.00
WA1259      0815   7   -999.00
WA1259      0815   8   -999.00
WA1259      0815   9   -999.00
WA1259      0815  10   -999.00
WA1259      0815  11   -999.00
WA1259      0815  12   -999.00
WA1259      0815  13   -999.00
WA1259      0815  14   -999.00
WA1259      0815  15   -999.00
WA1259      0815  16   -999.00
WA1259      0815  17   -999.00
WA1259      0815  18   -999.00
WA1259      0815  19   -999.00
WA1259      0815  20   -999.00
WA1259      0815  21   -999.00
WA1259      0815  22   -999.00
WA1259      0815  23   -999.00
WA1259      0815  24   -999.00
WA1259      0815  25   -999.00
WA1259      0815  26   -999.00
WA1259      0815  27   -999.00
WA1259      0815  28   -999.00
WA1259      0815  29   -999.00
WA1259      0815  30   -999.00
WA1259      0815  31   -999.00
WA1259      0915   1   -999.00
WA1259      0915   2   -999.00
WA1259      0915   3   -999.00
WA1259      0915   4   -999.00
WA1259      0915   5   -999.00
WA1259      0915   6   -999.00
WA1259      0915   7   -999.00
WA1259      0915   8   -999.00
WA1259      0915   9   -999.00
WA1259      0915  10   -999.00
WA1259      0915  11   -999.00
WA1259      0915  12   -999.00
WA1259      0915  13   -999.00
WA1259      0915  14   -999.00
WA1259      0915  15   -999.00
WA1259      0915  16   -999.00
WA1259      0915  17   -999.00
WA1259      0915  18   -999.00
WA1259      0915  19   -999.00
WA1259      0915  20   -999.00
WA1259      0915  21   -999.00
WA1259      0915  22   -999.00
WA1259      0915  23   -999.00
WA1259      0915  24   -999.00
WA1259      0915  25   -999.00
WA1259      0915  26   -999.00
WA1259      0915  27   -999.00
WA1259      0915  28   -999.00
WA1259      0915  29   -999.00
WA1259      0915  30   -999.00
WA1259      1015   1   -999.00
WA1259      1015   2   -999.00
WA1259      1015   3   -999.00
WA1259      1015   4   -999.00
WA1259      1015   5   -999.00
WA1259      1015   6   -999.00
WA1259      1015   7   -999.00
WA1259      1015   8   -999.00
WA1259      1015   9   -999.00
WA1259      1015  10   -999.00
WA1259      1015  11   -999.00
WA1259      1015  12   -999.00
WA1259      1015  13   -999.00
WA1259      1015  14   -999.00
WA1259      1015  15   -999.00
WA1259      1015  16   -999.00
WA1259      1015  17   -999.00
WA1259      1015  18   -999.00
WA1259      1015  19   -999.00
WA1259      1015  20   -999.00
WA1259      1015  21   -999.00
WA1259      1015  22   -999.00
WA1259      1015  23   -999.00
WA1259      1015  24   -999.00
WA1259      1015  25   -999.00
WA1259      1015  26   -999.00
WA1259      1015  27   -999.00
WA1259      1015  28   -999.00
WA1259      1015  29   -999.00
WA1259      1015  30   -999.00
WA1259      1015  31   -999.00
WA1259      1115   1   -999.00
WA1259      1115   2   -999.00
WA1259      1115   3   -999.00
WA1259      1115   4   -999.00
WA1259      1115   5   -999.00
WA1259      1115   6   -999.00
WA1259      1115   7   -999.00
WA1259      1115   8   -999.00
WA1259      1115   9   -999.00
WA1259      1115  10   -999.00
WA1259      1115  11   -999.00
WA1259      1115  12   -999.00
WA1259      1115  13   -999.00
WA1259      1115  14   -999.00
WA1259      1115  15   -999.00
WA1259      1115  16   -999.00
WA1259      1115  17   -999.00
WA1259      1115  18   -999.00
WA1259      1115  19   -999.00
WA1259      1115  20   -999.00
WA1259      1115  21   -999.00
WA1259      1115  22   -999.00
WA1259      1115  23   -999.00
WA1259      1115  24   -999.00
WA1259      1115  25   -999.00
WA1259      1115  26   -999.00
WA1259      1115  27   -999.00
WA1259      1115  28   -999.00
WA1259      1115  29   -999.00
WA1259      1115  30   -999.00
WA1259      1215   1   -999.00
WA1259      1215   2   -999.00
WA1259      1215   3   -999.00
WA1259      1215   4   -999.00
WA1259      1215   5   -999.00
WA1259      1215   6   -999.00
WA1259      1215   7   -999.00
WA1259      1215   8   -999.00
WA1259      1215   9   -999.00
WA1259      1215  10   -999.00
WA1259      1215  11   -999.00
WA1259      1215  12   -999.00
WA1259      1215  13   -999.00
WA1259      1215  14   -999.00
WA1259      1215  15   -999.00
WA1259      1215  16   -999.00
WA1259      1215  17   -999.00
WA1259      1215  18   -999.00
WA1259      1215  19   -999.00
WA1259      1215  20   -999.00
WA1259      1215  21   -999.00
WA1259      1215  22   -999.00
WA1259      1215  23   -999.00
WA1259      1215  24   -999.00
WA1259      1215  25   -999.00
WA1259      1215  26   -999.00
WA1259      1215  27   -999.00
WA1259      1215  28   -999.00
WA1259      1215  29   -999.00
WA1259      1215  30   -999.00
WA1259      1215  31   -999.00
WA1259      0116   1   -999.00
WA1259      0116   2   -999.00
WA1259      0116   3   -999.00
WA1259      0116   4   -999.00
WA1259      0116   5   -999.00
WA1259      0116   6   -999.00
WA1259      0116   7   -999.00
WA1259      0116   8   -999.00
WA1259      0116   9   -999.00
WA1259      0116  10   -999.00
WA1259      0116  11   -999.00
WA1259      0116  12   -999.00
WA1259      0116  13   -999.00
WA1259      0116  14   -999.00
WA1259      0116  15   -999.00
WA1259      0116  16   -999.00
WA1259      0116  17   -999.00
WA1259      0116  18   -999.00
WA1259      0116  19   -999.00
WA1259      0116  20   -999.00
WA1259      0116  21   -999.00
WA1259      0116  22   -999.00
WA1259      0116  23   -999.00
WA1259      0116  24   -999.00
WA1259      0116  25   -999.00
WA1259      0116  26   -999.00
WA1259      0116  27   -999.00
WA1259      0116  28   -999.00
WA1259      0116  29   -999.00
WA1259      0116  30   -999.00
WA1259      0116  31   -999.00
WA1259      0216   1   -999.00
